id,2023-10-31,2023-11-01,2023-11-02,2023-11-03,2023-11-04,2023-11-05,2023-11-06,2023-11-07,2023-11-08,2023-11-09,2023-11-10,2023-11-11,2023-11-12,2023-11-13,2023-11-14,2023-11-15,2023-11-16,2023-11-17,2023-11-18,2023-11-19,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-25,2023-11-26,2023-11-27,2023-11-28,2023-11-29,2023-11-30
MLA1262347244,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0,4250.0
MLA819627243,625.0,625.0,625.0,625.0,625.0,625.0,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,625.0,625.0,625.0,625.0,625.0,625.0,625.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0
MLA1393944135,34832.32,34832.32,34832.32,34832.32,34832.32,34832.32,31349.08,31349.08,31349.08,31349.08,31349.08,31349.08,31349.08,31349.08,34832.32,34832.32,34832.32,34832.32,45282.02,45282.02,45282.02,45282.02,45282.02,45282.02,45282.02,45282.02,45282.02,45282.02,45282.02,45282.02,45282.02
MLA820654305,1200.0,1300.0,1300.0,1300.0,1300.0,1300.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
MLA1234828256,34999.0,34999.0,34999.0,34999.0,34999.0,34999.0,34999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0
MLA923888248,17548.47,17548.47,17548.47,17548.47,17548.47,17548.47,17548.47,17548.47,21935.59,21935.59,21935.59,21935.59,21935.59,19961.39,21935.59,21935.59,21935.59,19698.8,19698.8,19698.8,19698.8,19698.8,19698.8,19698.8,19698.8,19698.8,19698.8,19698.8,19698.8,19698.8,19698.8
MLA1121146379,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,14283.0,19392.0,19392.0,19392.0,19392.0,19392.0,19392.0,19392.0,19392.0,19392.0,19392.0
MLA1386326589,81999.0,57399.0,57399.0,57399.0,57399.0,57399.0,57399.0,57399.0,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0,62999.0,62999.0,62999.0,62999.0,62999.0,62999.0,62999.0,62999.0,62999.0,69999.0,69999.0,69999.0,69999.0,69999.0,69999.0,69999.0,76999.0
MLA1119929222,35999.0,35999.0,35999.0,35999.0,35999.0,35999.0,35999.0,35999.0,38999.0,38999.0,38999.0,38999.0,38999.0,38999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,42999.0,40999.0,40999.0,40999.0,40999.0,40999.0,38310.87,38676.93,37999.0
MLA1494577268,101699.0,74899.0,74899.0,74899.0,74899.0,74899.0,74899.0,74899.0,80999.0,80999.0,80999.0,80999.0,80999.0,80999.0,84999.0,84999.0,84999.0,84999.0,84999.0,84999.0,84999.0,89999.0,89999.0,92999.0,92999.0,92999.0,92999.0,92999.0,92999.0,92999.0,89999.0
MLA1119978121,95999.0,95999.0,89618.52,95999.0,95999.0,95999.0,95999.0,95999.0,92999.0,92999.0,92999.0,92999.0,92999.0,92999.0,82999.0,82999.0,82999.0,82999.0,82999.0,82999.0,82999.0,79999.0,79999.0,77557.1,79999.0,79999.0,79999.0,77650.55,77650.55,78392.5,79999.0
MLA1119935820,73999.0,73999.0,73999.0,73999.0,73999.0,73999.0,73999.0,73999.0,73999.0,73999.0,73999.0,73999.0,73999.0,69807.9,69999.0,69999.0,69999.0,67999.0,67999.0,67999.0,64147.73,62999.0,62999.0,62999.0,62999.0,62999.0,62999.0,58868.42,58868.42,59430.91,62999.0
MLA1496285896,143999.0,100799.0,100799.0,100799.0,100799.0,100799.0,100799.0,100799.0,99999.0,99999.0,99999.0,99999.0,99999.0,94335.33,95999.0,95999.0,95999.0,95999.0,95999.0,95999.0,90561.88,90999.0,90561.88,90999.0,90999.0,90999.0,90999.0,90999.0,84999.0,84999.0,94999.0
MLA1494783032,81999.0,57399.0,57399.0,57399.0,57399.0,57399.0,57399.0,57399.0,59999.0,59999.0,59999.0,59999.0,59999.0,59999.0,62999.0,62999.0,62999.0,62999.0,62999.0,62999.0,62999.0,66999.0,66999.0,69999.0,69999.0,69999.0,69999.0,69999.0,69999.0,69999.0,69999.0
MLA1494784272,106999.0,74899.0,74899.0,74899.0,74899.0,74899.0,74899.0,74899.0,80999.0,80999.0,80999.0,80999.0,80999.0,80999.0,84999.0,84999.0,84999.0,84999.0,84999.0,84999.0,84999.0,89999.0,89999.0,92999.0,92999.0,92999.0,92999.0,92999.0,92999.0,92999.0,89999.0
MLA1142639215,108999.0,108999.0,108999.0,101882.24,108999.0,108999.0,108999.0,108999.0,108999.0,108999.0,108999.0,108999.0,108999.0,108999.0,98999.0,98999.0,98999.0,98999.0,98999.0,98999.0,98999.0,95999.0,95999.0,92508.05,95999.0,95999.0,92508.05,91573.62,91573.62,95999.0,94999.0
MLA1167757037,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,10999.0,10999.0,9999.0,9999.0,9999.0,9999.0,9343.41,9343.41,9999.0,9999.0
MLA1119971948,32999.0,32999.0,32999.0,32999.0,32999.0,32999.0,30835.39,30835.39,28999.0,28999.0,28999.0,28999.0,28999.0,27356.58,21999.0,21999.0,21999.0,21999.0,21999.0,21999.0,20753.04,18999.0,18999.0,18099.0,18099.0,18099.0,18099.0,16912.32,16912.32,17073.92,17073.92
MLA1386558501,143999.0,100799.0,100799.0,100799.0,100799.0,100799.0,100799.0,100799.0,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,95999.0,95999.0,94335.33,95999.0,95999.0,95999.0,95999.0,89618.52,90999.0,82999.0,82999.0,82999.0,82999.0,77557.1,92999.0,92999.0,94999.0
MLA1359485433,7499.0,7499.0,7499.0,7499.0,7499.0,7499.0,7499.0,7499.0,7499.0,7499.0,7499.0,7499.0,7499.0,7499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0,9499.0
MLA903856757,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,6499.0,6499.0,6499.0,6499.0,6499.0,6499.0,6499.0,6499.0,6499.0,6499.0,6499.0,6499.0,6499.0,6499.0,6499.0,6499.0,6499.0
MLA1359484720,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0
MLA1138525484,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,10989.0,10989.0,10989.0,10989.0,10989.0,10989.0,10989.0,10989.0,10989.0,10989.0,10989.0,10989.0
MLA924653455,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0
MLA1446837940,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0
MLA1480421826,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,29870.0,34351.0,34351.0,34351.0,30916.0,30916.0,30916.0,30916.0,30916.0,34351.0,34351.0,34351.0
MLA926028124,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08,4487.08
MLA1545425410,35679.0,35679.0,35679.0,38829.0,38829.0,38829.0,34609.0,34609.0,34609.0,34609.0,34609.0,34609.0,34609.0,34609.0,34946.0,34946.0,34946.0,34946.0,34946.0,34946.0,34946.0,34946.0,34946.0,34946.0,34946.0,34946.0,34946.0,38829.0,40929.0,40929.0,40929.0
MLA902354249,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0
MLA1386241613,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,40941.0,45490.0,45490.0,45490.0,52191.3,52191.3,52191.3,52191.3,52191.3,52191.3,53991.0,53991.0
MLA1385262561,22299.0,22299.0,22299.0,23799.0,23799.0,23799.0,21184.0,21184.0,21184.0,21184.0,21184.0,21184.0,21184.0,21184.0,23799.0,23799.0,23799.0,23799.0,23799.0,23799.0,23799.0,23799.0,23799.0,23799.0,23799.0,23799.0,23799.0,23799.0,23799.0,23799.0,23799.0
MLA1381181264,9309.05,9309.05,10999.0,10999.0,10999.0,10999.0,10669.03,10669.03,9899.1,9899.1,9899.1,9899.1,9899.1,9899.1,10999.0,13799.0,13799.0,13799.0,13799.0,13799.0,13799.0,13799.0,13799.0,12695.08,12695.08,12695.08,12695.08,12695.08,12695.08,12695.08,12695.08
MLA1385390365,18345.0,18345.0,18345.0,18345.0,18345.0,18345.0,16510.5,16510.5,16510.5,16510.5,16510.5,16510.5,16510.5,16510.5,18345.0,20153.0,20153.0,21006.36,21006.36,21006.36,21006.36,22833.0,22833.0,22833.0,21006.36,21006.36,21006.36,21006.36,21006.36,21006.36,21006.36
MLA1271254727,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0
MLA1539622814,29999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,33960.12,33960.12,33960.12,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0
MLA1109022368,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18040.5,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,20230.8,20230.8,21990.0,21990.0,21990.0,21990.0,21990.0,21990.0,21990.0,21990.0
MLA1374298349,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17099.0,17099.0,12599.3,12599.3,12599.3,12599.3,12599.3,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0,19999.0
MLA1154214101,37149.0,37149.0,37149.0,39699.0,39699.0,39699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0,37699.0
MLA1493049158,14050.0,14050.0,14050.0,19164.0,19164.0,19164.0,19164.0,19164.0,19164.0,18562.0,18562.0,18562.0,18562.0,17530.0,17530.0,17530.0,17530.0,17530.0,17530.0,17530.0,17530.0,19080.0,19080.0,19080.0,19080.0,19080.0,19080.0,19080.0,19080.0,20074.0,20074.0
MLA1374271501,21999.0,21999.0,24999.0,24999.0,24999.0,24999.0,23749.0,23749.0,19999.2,19999.2,19999.2,19999.2,19999.2,21999.0,21999.0,21999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,32999.0,32999.0,32999.0,32999.0
MLA1384746881,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,15799.0,15799.0,15799.0,15799.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
MLA1326998470,97893.65,103652.1,103652.1,103652.1,103652.1,103652.1,103652.1,103652.1,103652.1,103652.1,103652.1,103652.1,103652.1,103652.1,123229.0,110906.1,110906.1,123229.0,123229.0,123229.0,123229.0,110906.1,110906.1,110906.1,110906.1,110906.1,110906.1,110906.1,110906.1,110906.1,110906.1
MLA1390173681,15419.45,16231.0,16231.0,16231.0,16231.0,16231.0,16231.0,16231.0,16231.0,14607.9,14607.9,14607.9,14607.9,14607.9,16231.0,16231.0,16231.0,16231.0,16231.0,16231.0,16231.0,16231.0,16231.0,16231.0,17367.0,17367.0,17367.0,17367.0,17367.0,17367.0,17367.0
MLA1148356633,24975.0,24975.0,24975.0,24975.0,24975.0,24975.0,24975.0,24975.0,25975.0,25975.0,25975.0,25975.0,25975.0,26975.0,26975.0,26975.0,26975.0,26975.0,26975.0,26975.0,26975.0,26975.0,26975.0,26975.0,26975.0,26975.0,27975.0,27975.0,27975.0,27975.0,27975.0
MLA1389299591,42084.17,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,45251.8,54755.0,54755.0,54755.0,54755.0,54755.0,54755.0,50374.6,48731.95,51599.0
MLA1106076699,36999.0,36999.0,36999.0,60999.0,49999.0,49999.0,49299.0,49299.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0,61093.0
MLA1106152895,74690.0,74690.0,74690.0,133999.0,104999.0,104999.0,104999.0,104999.0,134830.0,109999.0,109999.0,109999.0,109999.0,109999.0,134830.0,134830.0,134830.0,134830.0,134830.0,134830.0,134830.0,134830.0,134830.0,134830.0,134830.0,134830.0,134830.0,134830.0,134830.0,134830.0,134830.0
MLA1229070282,118999.88,118999.88,118999.88,594999.0,594999.0,594999.0,594999.0,103999.86,103999.86,103999.86,221999.77,221999.77,221999.77,221999.77,221999.77,221999.77,221999.77,221999.77,221999.77,221999.77,221999.77,221999.77,221999.77,221999.77,221999.77,221999.77,221999.77,251999.74,251999.74,251999.74,279999.72
MLA1257565338,80999.0,80999.0,80999.0,140999.0,119999.0,119999.0,119999.0,119999.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0,141352.0
MLA1106053993,62499.0,62499.0,62499.0,93999.0,93999.0,93999.0,65499.0,65499.0,65499.0,65499.0,65499.0,65499.0,65499.0,65499.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0
MLA1110312675,33499.0,33499.0,33499.0,46999.0,39999.0,39999.0,39999.0,36199.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0,47834.0
MLA1435333244,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0,9989.0
MLA1212133580,147900.0,147900.0,147900.0,147900.0,174300.0,174300.0,148900.0,135400.0,131700.0,156700.0,156700.0,155900.0,155900.0,156700.0,169000.0,169000.0,165700.0,168900.0,174300.0,155999.0,162900.0,162900.0,160900.0,156700.0,156700.0,156700.0,156700.0,156700.0,156700.0,162900.0,159900.0
MLA935340946,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,12513.47,13764.82,13764.82,13764.82,13764.82,13764.82,13764.82,11998.0,11998.0,11998.0,11998.0,11998.0
MLA1511765776,44826.75,44826.75,44826.75,44826.75,44826.75,44826.75,44826.75,44826.75,44826.75,42435.99,42435.99,44826.75,44826.75,44826.75,70019.0,52514.25,52514.25,70019.0,70019.0,70019.0,70019.0,52514.25,41355.14,44764.3,44764.3,44764.3,44764.3,44764.3,44764.3,44764.3,44764.3
MLA880524519,189999.0,189999.0,189999.0,237999.0,204999.0,204999.0,204999.0,189999.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0,238781.0
MLA1109523089,78750.0,78750.0,78750.0,84320.0,84320.0,84320.0,89990.0,89990.0,89990.0,94767.0,94767.0,86540.0,86540.0,94767.0,94767.0,94767.0,94767.0,87650.0,87650.0,87650.0,113945.0,94767.0,94767.0,94767.0,94767.0,94767.0,94767.0,94767.0,94767.0,94767.0,94767.0
MLA1484682930,34920.0,34920.0,34920.0,34920.0,34920.0,34920.0,33174.0,33174.0,33174.0,33174.0,33174.0,43640.0,39276.0,39276.0,39276.0,39276.0,39276.0,39276.0,39276.0,39276.0,50186.0,50186.0,50186.0,47677.0,47677.0,47677.0,47677.0,47677.0,47677.0,50186.0,50186.0
MLA1387749851,38376.8,38376.8,38376.8,38376.8,38376.8,38376.8,38376.8,38376.8,38376.8,38376.8,38376.8,38376.8,38376.8,38376.8,51319.0,51319.0,51319.0,51319.0,51319.0,51319.0,51319.0,51319.0,51319.0,51319.0,41055.2,41055.2,41055.2,41055.2,41055.2,41055.2,51319.0
MLA1432799672,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21,14783.21
MLA1465986366,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,12027.5,14150.0,14150.0,13442.5
MLA1519754624,3348.0,3348.0,3348.0,3348.0,3348.0,3348.0,3247.56,3247.56,3247.56,3247.56,3247.56,3247.56,3247.56,3247.56,3085.0,3085.0,3085.0,3085.0,3085.0,3085.0,3085.0,3199.0,3199.0,3199.0,3199.0,3499.0,3499.0,3499.0,3499.0,3499.0,3499.0
MLA1103133765,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0
MLA909498800,1430.81,1430.81,1430.81,1631.0,1631.0,1631.0,1631.0,1631.0,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1,1794.1
MLA1479357056,9840.09,11714.4,11714.4,11714.4,11714.4,11714.4,11227.0,11227.0,11227.0,11227.0,11227.0,11227.0,11227.0,11227.0,11227.0,11227.0,11227.0,11227.0,11227.0,11227.0,11227.0,11227.0,11227.0,12911.05,12911.05,12911.05,12911.05,12911.05,12911.05,12911.05,12911.05
MLA1505416162,47458.37,47458.37,47458.37,47458.37,47458.37,47458.37,47458.37,47458.37,47458.37,47458.37,47458.37,47458.37,47458.37,47458.37,47458.37,52251.67,52251.67,52251.67,52251.67,52251.67,52251.67,52251.67,53296.7,53296.7,53296.7,53296.7,53296.7,53296.7,53296.7,53296.7,53296.7
MLA1544998932,9999.0,9999.0,9999.0,9999.0,9999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12999.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,14000.0,14000.0,14000.0
MLA911097291,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0
MLA1391116419,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5,51263.55,51263.55,51263.55,51263.55,51263.55,51263.55,51263.55,51263.55,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5,56959.5
MLA1535194036,11950.0,11950.0,11950.0,11950.0,11950.0,11950.0,11950.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,13200.0,11880.0,11880.0
MLA1377744681,56468.74,56468.74,56468.74,56468.74,56468.74,56468.74,56468.74,56468.74,56468.74,56468.74,56468.74,56468.74,56468.74,56468.74,56468.74,62172.08,62172.08,62172.08,62172.08,62172.08,62172.08,62172.08,63415.52,63415.52,63415.52,63415.52,63415.52,63415.52,63415.52,63415.52,63415.52
MLA1379329613,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35,15337.35
MLA1389641077,3969.0,3969.0,3969.0,3969.0,3969.0,3969.0,3969.0,3969.0,3969.0,3969.0,3969.0,3969.0,3969.0,4762.8,4762.8,4762.8,4762.8,4762.8,4762.8,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0
MLA1420455656,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2,14711.2
MLA1454375868,39698.81,39698.81,39698.81,39698.81,39698.81,39698.81,37713.86,37713.86,37713.86,37713.86,37713.86,37713.86,37713.86,37713.86,39698.81,39698.81,39698.81,39698.81,39698.81,39698.81,39698.81,39698.81,39698.81,45653.63,45653.63,45653.63,45653.63,45653.63,45653.63,40522.74,45653.63
MLA1480514726,63700.0,63700.0,63700.0,63700.0,63700.0,63700.0,63700.0,63700.0,63700.0,63700.0,63700.0,63700.0,63700.0,63700.0,63700.0,63700.0,63700.0,66900.0,66900.0,66900.0,66900.0,66900.0,66900.0,71000.0,71000.0,71000.0,71000.0,71000.0,71000.0,71000.0,71000.0
MLA905646054,5524.85,5524.85,5524.85,5524.85,5524.85,5524.85,5524.85,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98,5775.98
MLA1379329615,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49,20700.49
MLA1109858136,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,26300.0,26300.0,26300.0,26300.0,26300.0,26300.0,26300.0,26300.0,26300.0,26300.0,26300.0,26300.0,26300.0,26300.0
MLA1113872440,7639.82,8556.6,8556.6,8556.6,8556.6,8556.6,7358.68,7358.68,7358.68,7358.68,7358.68,7358.68,7358.68,7358.68,8556.6,8556.6,8556.6,8556.6,8556.6,8556.6,8556.6,8556.6,12407.07,12034.85,12034.85,12034.85,12034.85,12034.85,12034.85,12407.07,12407.07
MLA1532649952,3099.0,3099.0,3099.0,3099.0,3099.0,3099.0,2967.0,2967.0,2967.0,2967.0,2967.0,2967.0,2967.0,2967.0,3099.0,3099.0,3099.0,3099.0,3099.0,3099.0,3099.0,3099.0,3099.0,2967.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
MLA1375135277,10942.0,10942.0,12299.18,10942.0,12299.18,12299.18,10745.0,10745.0,10745.0,11550.0,10745.0,11550.0,11550.0,10848.0,12299.18,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0
MLA1388177205,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05,17574.05
MLA1109783847,9699.0,9699.0,9699.0,9699.0,9699.0,9699.0,9699.0,9699.0,9699.0,9699.0,9699.0,9699.0,9699.0,9499.0,9499.0,9499.0,9499.0,9499.0,9699.0,9699.0,19399.0,14999.25,13999.0,13999.0,13999.0,13999.0,13999.0,13999.0,13999.0,13999.0,13999.0
